Gene,T1_fc,T1_padj,T2_fc,T2_padj,T3_fc,T3_padj,T4_fc,T4_padj,arabi-defline
Bradi4g08851,NA,NA,NA,NA,NA,NA,NA,NA,glutathione S-transferase THETA 2
Bradi4g08860,-0.1034652,0.9563307,-0.03150603,0.9660715,0.19439,0.9958603,-0.1583271,0.9999685,Concanavalin A-like lectin protein kinase family protein
Bradi4g08870,0.1984923,0.4320308,0.1804131,0.2816844,-0.09828964,0.9958603,0.08610114,0.9999685,HhH-GPD base excision DNA repair family protein
Bradi4g08880,0.3674568,0.3256221,0.1029201,0.6337262,0.07248801,0.9958603,-0.01884601,0.9999685,DNA/RNA polymerases superfamily protein
Bradi4g08887,0.2387752,0.4834392,-0.06567168,0.8049782,-0.08183029,0.9958603,0.1924979,0.9157513,Kinase-related protein of unknown function (DUF1296)
Bradi4g08900,0.6699237,0.7533821,-0.319942,NA,0.09614163,0.9958603,-0.1120628,0.9999685,NA
Bradi4g08907,0.3493133,0.05258391,0.145449,0.4286556,0.08459222,0.9958603,0.1767358,0.9999685,"hydrolases, acting on ester bonds"
Bradi4g08917,-0.03652358,0.9645114,-0.2371193,0.1680703,-0.09971511,0.9958603,0.3647269,0.9801563,Phototropic-responsive NPH3 family protein
Bradi4g08930,NA,NA,-2.090604,NA,NA,NA,NA,NA,Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family
Bradi4g08942,2.885985,NA,-1.417216,NA,0.3022874,0.9958603,-0.7626682,NA,NA
Bradi4g08950,1.78285,NA,0.02189929,NA,1.070501,0.9958603,0.2683989,NA,P-loop containing nucleoside triphosphate hydrolases superfamily protein
Bradi4g08970,-1.477533,NA,0.1799985,NA,-1.185558,0.882727,-0.7557404,0.9932164,"cytochrome P450, family 711, subfamily A, polypeptide 1"
Bradi4g08979,0.1843121,0.8365045,0.8287206,0.01896126,0.01312554,0.9958603,0.3564126,0.8996868,NA
Bradi4g08988,NA,NA,NA,NA,NA,NA,0.6382135,NA,FAR1-related sequence 5
Bradi4g08997,1.66016,NA,0.243519,NA,1.745588,0.9958603,-0.114234,NA,"cytochrome P450, family 71, subfamily A, polypeptide 22"
Bradi4g09007,-0.9780889,NA,0.3700922,NA,0.1898783,0.9958603,0.02675444,0.9999685,alpha/beta-Hydrolases superfamily protein
Bradi4g09013,-0.2232294,0.6583268,-0.02623362,0.9413477,0.02438331,0.9958603,0.0740665,0.9999685,binding
Bradi4g09016,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradi4g09019,NA,NA,NA,NA,NA,NA,NA,NA,ent-kaurenoic acid hydroxylase 2
Bradi4g09025,NA,NA,NA,NA,NA,NA,NA,NA,sulfotransferase 16
Bradi4g09031,-0.05343227,0.945426,-0.0326561,0.9297922,0.0487029,0.9958603,-0.01627862,0.9999685,NA
Bradi4g09040,-0.873329,0.4086416,0.1764275,0.7852248,-0.3277287,0.9958603,0.01841376,0.9999685,"cytochrome P450, family 711, subfamily A, polypeptide 1"
Bradi4g09050,-0.3293767,0.5760709,-0.163481,0.5703105,0.02154812,0.9958603,0.1871763,0.9999685,Thioesterase superfamily protein
Bradi4g09060,0.01374117,0.985761,-0.09029518,0.6805113,0.1044167,0.9958603,0.01247073,0.9999685,plant uncoupling mitochondrial protein 1
Bradi4g09070,-1.121617,0.08700138,-0.5778624,0.02779405,-0.4544715,0.927637,-0.08626294,0.9999685,proline transporter 1
Bradi4g09080,-0.01864777,0.9686193,-0.03048012,0.9221287,-0.136288,0.9958603,0.007737744,0.9999685,BTB/POZ domain-containing protein
Bradi4g09090,0.06370977,0.9012036,0.1269977,0.3819387,0.1321395,0.9958603,-0.1116705,0.9999685,sterol 4-alpha-methyl-oxidase 2-2
Bradi4g09100,0.4564796,NA,-0.0134442,NA,-2.231302,0.961426,3.566323,NA,NAD(P)-binding Rossmann-fold superfamily protein
Bradi4g09110,-2.59255,NA,-1.302063,NA,0.09832736,0.9958603,-0.4856244,NA,NA
Bradi4g09115,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradi4g09120,-2.095933,0.07796153,-0.5922381,0.2077227,-0.5307938,0.7413003,-1.460757,0.03885123,rubisco activase
Bradi4g09125,-1.444691,0.05508649,-0.3185135,0.1853534,-0.3329624,0.9930777,-0.627203,0.2841124,rubisco activase
Bradi4g09127,0.1294609,NA,0.3076159,NA,-0.1142643,0.9958603,-0.4386567,NA,NA
Bradi4g09130,-0.4302158,0.5461549,-0.4508365,0.2724182,0.505911,0.9958603,0.1286601,0.9999685,Pathogenesis-related thaumatin superfamily protein
Bradi4g09132,-0.450585,0.6054562,-0.05399177,0.9414994,-0.4141679,0.9958603,-0.9150095,0.5961697,pumilio 1
Bradi4g09134,NA,NA,NA,NA,NA,NA,NA,NA,pumilio 1
Bradi4g09136,-1.603745,NA,-0.4016274,NA,2.866861,0.8220953,1.255568,NA,ROTUNDIFOLIA like 2
Bradi4g09138,-1.880202,NA,-0.5744091,NA,-0.5844406,0.9958603,1.008429,NA,SCARECROW-like 14
Bradi4g09141,0.1518817,0.8546738,0.3242571,0.335223,0.07511625,0.9958603,-0.088357,0.9999685,NA
Bradi4g09142,-0.3371966,NA,-0.5377991,NA,-0.3321676,0.9958603,-0.09053455,NA,SCARECROW-like 14
Bradi4g09144,-0.3265361,NA,-0.03745703,NA,0.2457793,0.9958603,0.6918301,0.9999685,SCARECROW-like 14
Bradi4g09146,-0.7072235,NA,0.286988,NA,-1.527438,0.9958603,0.8806003,NA,GRAS family transcription factor
Bradi4g09148,-0.3694471,NA,0.2159722,NA,0.3966147,0.9958603,-0.7596626,NA,GRAS family transcription factor
Bradi4g09155,-1.387069,NA,-0.8910388,NA,0.01702515,0.9991221,0.4726446,NA,SCARECROW-like 14
Bradi4g09156,2.673264,NA,0.1088373,NA,-0.7091514,0.9958603,-1.335601,NA,GRAS family transcription factor
Bradi4g09157,0.2821543,NA,-0.0833834,NA,3.066999,0.9958603,-1.634428,NA,GRAS family transcription factor
Bradi4g09160,-0.4450051,NA,-0.9372423,NA,-0.07315583,0.9958603,0.3859303,NA,GRAS family transcription factor
Bradi4g09170,-0.9041066,0.5864841,-0.9068352,NA,-1.246284,0.9958603,0.009088798,0.9999685,GRAS family transcription factor
Bradi4g09175,1.100457,0.7078018,0.05996776,NA,0.1086671,0.9958603,-0.06290491,0.9999685,SCARECROW-like 14
Bradi4g09180,0.3378713,0.7409584,0.3318618,0.4223372,-0.3159767,0.9958603,-0.5980246,0.9535658,GRAS family transcription factor
Bradi4g09190,-0.7327494,0.5318044,0.3849731,0.2222797,-0.2970406,0.9958603,0.01609699,0.9999685,GRAS family transcription factor
Bradi4g09196,-0.1997053,0.796928,-0.4899369,0.1622728,-0.2739132,0.9958603,-0.2186459,0.9999685,SCARECROW-like 14
Bradi4g09202,2.010074,NA,-0.4614845,NA,-1.854552,0.9958603,-0.3317318,NA,NA
Bradi4g09210,0.2167499,0.8538899,0.561508,0.09562774,-0.4099337,0.9958603,-0.02491777,0.9999685,RHOMBOID-like 1
Bradi4g09220,-0.1187461,NA,1.129169,NA,-0.3253676,0.9958603,-0.8207828,NA,osmotin 34
Bradi4g09225,-0.5758177,0.5393775,0.4146413,0.4788314,-0.4273286,0.9958603,-0.1287271,0.9999685,NA
Bradi4g09230,-0.3434536,0.6900712,0.003752204,0.9913848,-0.84767,0.927637,-0.1254816,0.9999685,O-Glycosyl hydrolases family 17 protein
Bradi4g09232,-0.04692561,0.9939946,-1.519634,NA,-2.762534,0.08184576,0.3397028,0.9999685,SCARECROW-like 14
Bradi4g09235,1.130346,NA,-1.223048,NA,NA,NA,-1.089407,NA,GRAS family transcription factor
Bradi4g09236,0.3564566,0.8527676,-0.5266445,0.3369571,-0.6207178,0.9958603,-0.07153617,0.9999685,NA
Bradi4g09237,-0.1825597,0.8497592,-1.072692,0.05047331,-0.09162258,0.9958603,0.1666697,0.9999685,SCARECROW-like 14
Bradi4g09238,1.557695,NA,-0.9430055,NA,2.049506,0.9958603,1.260936,NA,GRAS family transcription factor
Bradi4g09239,-0.3115455,NA,1.020091,NA,-0.4843948,0.9958603,-0.6629268,NA,GRAS family transcription factor
Bradi4g09240,0.007703271,0.9934905,0.0324912,0.9003212,-0.09323358,0.9958603,0.09168397,0.9999685,NA
Bradi4g09243,-2.164093,NA,1.775078,NA,-1.002302,0.9958603,0.07450191,NA,NA
Bradi4g09247,-3.517701,0.002553633,0.07455402,0.9165352,-0.3199201,0.9958603,-0.05812855,0.9999685,NB-ARC domain-containing disease resistance protein
Bradi4g09249,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradi4g09250,2.339464,NA,1.654478,NA,-0.3245462,0.9958603,2.157061,NA,Ribonuclease H-like superfamily protein
Bradi4g09252,-0.4055634,0.6713985,0.3297997,0.3060217,-0.04312843,0.9958603,0.4679506,0.9145205,SCARECROW-like 14
Bradi4g09253,1.049316,NA,0.2741567,NA,0.02081731,0.9980548,0.1843196,NA,NA
Bradi4g09255,-0.6334857,0.4618432,0.1110794,0.845973,0.136204,0.9958603,0.3145271,0.9999685,NA
Bradi4g09257,-1.198599,0.01165533,0.3631657,0.3265281,-0.084869,0.9958603,-0.07215301,0.9999685,metallothionein 2A
Bradi4g09260,0.04706208,0.9475259,0.1227346,0.569719,0.1880399,0.9958603,-0.01491235,0.9999685,GTP-binding protein Obg/CgtA
Bradi4g09265,-0.3189236,0.8094161,-0.2040571,0.6652136,0.0788653,0.9958603,0.1723647,0.9999685,NB-ARC domain-containing disease resistance protein
Bradi4g09271,-0.03294183,0.9898123,-0.08443285,0.9143479,-0.007692804,0.9994423,0.5532918,0.996657,PIF / Ping-Pong family of plant transposases
Bradi4g09280,0.2559312,0.8877472,-0.3551593,0.266591,0.3699075,0.9958603,0.05520623,0.9999685,GTP-binding protein Obg/CgtA
Bradi4g09291,-0.1063998,0.9592679,-0.04148802,0.9455411,-0.02545537,0.9958603,0.08550179,0.9999685,NA
Bradi4g09296,0.03607925,0.9642461,-0.1440556,0.7658723,-0.1538176,0.9958603,-0.161542,0.9999685,NA
Bradi4g09301,0.3465574,0.9354259,-0.4376783,NA,-0.5016051,0.9958603,-0.4953767,NA,NA
Bradi4g09306,-1.371922,0.4826999,0.1075582,NA,0.909116,0.9958603,0.7599581,0.9999685,NA
Bradi4g09312,-0.0152035,0.9782921,-0.5246147,0.162361,-0.2812975,0.9958603,0.09788128,0.9999685,NB-ARC domain-containing disease resistance protein
Bradi4g09320,0.02715063,0.9603081,-0.02562193,0.9321324,0.1656995,0.9958603,-0.3005709,0.9999685,selenium binding
Bradi4g09325,NA,NA,0.5362993,NA,NA,NA,0.6382135,NA,NA
Bradi4g09330,-0.3852266,0.624345,-0.5220062,0.08455909,0.02769812,0.9958603,0.268829,0.9999685,NA
Bradi4g09340,-0.02691171,0.9648037,0.4141317,0.2802389,-0.1660512,0.9958603,0.04987419,0.9999685,SNF7 family protein
Bradi4g09351,1.206997,NA,0.01672278,NA,-1.701312,0.9958603,-3.443743,NA,NA
Bradi4g09360,NA,NA,NA,NA,NA,NA,NA,NA,RING/U-box superfamily protein
Bradi4g09365,NA,NA,NA,NA,NA,NA,NA,NA,RING/U-box superfamily protein
Bradi4g09370,NA,NA,NA,NA,NA,NA,NA,NA,Pathogenesis-related thaumatin superfamily protein
Bradi4g09380,NA,NA,NA,NA,NA,NA,NA,NA,RING-H2 finger A3A
Bradi4g09390,-1.483753,NA,-0.4525536,NA,-0.5284237,0.9958603,-1.289051,NA,RING/U-box superfamily protein
Bradi4g09410,-0.9718319,0.7806162,1.611278,NA,-0.02729732,0.9973655,0.7783617,0.9359091,C2H2-type zinc finger family protein
Bradi4g09417,-1.549074,3.27E-05,-0.525725,0.5653824,-0.1717899,0.9958603,-0.3557124,0.9999685,chitinase A
Bradi4g09430,-2.428694,5.51E-09,-0.9408806,0.3886215,-0.7478515,0.993461,-0.7654327,0.8605779,chitinase A
Bradi4g09437,0.0152295,0.9838256,0.3676383,0.1602051,0.09841576,0.9958603,0.1231069,0.9999685,myosin heavy chain-related
Bradi4g09457,-0.6774878,0.2048755,-0.4302137,0.1997371,-0.2432929,0.9958603,0.08209225,0.9999685,protein serine/threonine kinases;protein kinases;ATP binding;sugar binding;kinases;carbohydrate binding
Bradi4g09464,-0.3483652,0.6861511,-0.5996929,0.1890579,-0.2535203,0.9958603,0.03521722,0.9999685,Leucine-rich repeat transmembrane protein kinase protein
Bradi4g09471,-0.0404028,0.9669685,-0.1788581,0.579868,-0.5922787,0.8186256,-0.4672309,0.5513611,NA
Bradi4g09478,0.2906387,0.8182661,0.1284508,0.7609143,0.1659613,0.9958603,0.07355307,0.9999685,FAR1-related sequence 7
Bradi4g09481,0.03333585,0.9555761,-0.336647,0.3026594,-0.2461859,0.9958603,-0.02949927,0.9999685,Leucine-rich repeat transmembrane protein kinase protein
Bradi4g09490,-0.7338534,0.6022165,-0.01936699,0.9568206,-0.3930373,0.9958603,0.6524364,0.7799444,myb domain protein 59
Bradi4g09498,NA,NA,NA,NA,NA,NA,-1.289051,NA,S-locus lectin protein kinase family protein
Bradi4g09504,1.130346,NA,NA,NA,NA,NA,NA,NA,selenium binding
Bradi4g09512,-1.503648,NA,1.086069,NA,NA,NA,NA,NA,NB-ARC domain-containing disease resistance protein
Bradi4g09520,NA,NA,-0.1355687,NA,0.751551,0.9958603,NA,NA,GTP-binding protein Obg/CgtA
Bradi4g09530,-0.04901757,0.9544263,-0.1275425,0.7669995,-0.1133002,0.9958603,0.1653953,0.9999685,NB-ARC domain-containing disease resistance protein
Bradi4g09535,0.3451256,NA,-0.3830978,NA,0.6795991,0.9958603,0.2377254,0.9999685,NA
Bradi4g09540,-0.5990323,0.2293078,-0.6369117,0.1954073,-0.537452,0.8670555,0.2564445,0.9999685,NA
Bradi4g09546,-0.1476649,0.7739241,-0.3314233,0.2544407,-0.232403,0.9958603,0.07457383,0.9999685,NA
Bradi4g09552,1.554513,NA,-1.148056,NA,-1.170013,0.9958603,0.9999047,NA,Far-red impaired responsive (FAR1) family protein
Bradi4g09557,-2.922093,NA,-1.349661,NA,0.694711,0.9958603,0.9406242,0.9790896,NA
Bradi4g09567,-0.3371508,0.8162685,0.1370975,0.8318459,0.4260793,0.9958603,-0.4394411,0.9999685,myb domain protein 59
Bradi4g09577,0.1079264,0.8223232,0.299187,0.06893637,0.01327839,0.9958603,0.2908102,0.8880759,NB-ARC domain-containing disease resistance protein
Bradi4g09587,0.0421825,0.9574846,-0.1831415,0.3353607,-0.01627395,0.9958603,0.1121002,0.9999685,NB-ARC domain-containing disease resistance protein
Bradi4g09597,-0.310164,0.3625045,-0.07440071,0.7182149,-0.1986619,0.9958603,0.2706298,0.8739397,NB-ARC domain-containing disease resistance protein
Bradi4g09610,0.331938,0.6121063,0.129482,0.6877256,0.4315052,0.9958603,-0.2060994,0.9999685,selenium binding
Bradi4g09622,-0.8230282,NA,1.574542,NA,0.637395,0.9958603,1.581928,NA,"disease resistance protein (TIR-NBS-LRR class), putative"
Bradi4g09631,0.08290684,0.8749741,-0.3068044,0.5459324,-0.3511241,0.9958603,0.09851595,0.9999685,NB-ARC domain-containing disease resistance protein
Bradi4g09637,-0.1899698,0.8818837,-0.6850746,0.2546125,-0.2089659,0.9958603,-0.2633942,0.9999685,Disease resistance protein (TIR-NBS-LRR class) family
Bradi4g09644,0.07779801,0.9030474,-0.09076504,0.7538472,0.09513673,0.9958603,-0.195464,0.9999685,NA
Bradi4g09646,0.02396741,0.9807334,0.07186008,0.8711932,0.283692,0.9958603,-0.1212591,0.9999685,NA
Bradi4g09648,-0.8141248,0.7999415,-1.549661,NA,0.6121328,0.9958603,-0.6908856,0.9999685,PIF / Ping-Pong family of plant transposases
Bradi4g09656,-0.6283602,0.1947692,-0.2354659,0.4111598,-0.1183259,0.9958603,-0.1148429,0.9999685,NA
Bradi4g09660,-0.1862888,0.8087359,-0.5711657,0.2031263,-0.430143,0.9958603,0.1571512,0.9999685,NB-ARC domain-containing disease resistance protein
Bradi4g09671,-1.761391,NA,2.140382,NA,NA,NA,NA,NA,NA
Bradi4g09680,-7.921184,8.79E-06,0.09187143,0.9762396,0.1510185,0.9958603,-0.3917392,0.9999685,Chitinase family protein
Bradi4g09690,-4.88943,0.006999112,0.1461945,0.8981449,0.3532169,0.9958603,-0.1797248,0.9999685,Chitinase family protein
Bradi4g09705,-5.906069,0.01883401,-0.5213333,NA,0.7524422,0.9958603,0.442532,0.9999685,Chitinase family protein
Bradi4g09720,-1.349256,0.3427536,-0.2834283,0.5635416,0.2071714,0.9958603,-0.121063,0.9999685,protein kinase family protein
Bradi4g09727,-4.61439,5.46E-05,-0.5945583,0.3092082,-0.07430966,0.9958603,-0.3068088,0.9371868,Chitinase family protein
Bradi4g09740,-4.877367,0.002581295,-0.3153737,0.7960157,0.1617759,0.9958603,-0.3519858,0.9999685,Chitinase family protein
Bradi4g09750,-5.884809,0.01126787,-1.096573,0.2780143,-0.5302119,0.2345855,-0.2881876,0.9999685,Chitinase family protein
Bradi4g09755,-4.528393,NA,0.582647,NA,1.310522,0.9958603,-0.2563251,NA,NA
Bradi4g09760,-4.664883,0.0264056,-0.2560772,0.7335343,0.1134566,0.9958603,-0.629601,0.4132816,Chitinase family protein
Bradi4g09765,NA,NA,NA,NA,-1.754682,0.9958603,-1.289051,NA,NA
Bradi4g09770,0.3260226,0.3460235,0.3227184,0.2731496,0.2751515,0.892274,0.1265775,0.9999685,ATP-citrate lyase A-3
Bradi4g09776,-0.02507445,0.9920354,-0.8938353,0.1198581,-0.3246104,0.9958603,0.2677163,0.9999685,NA
Bradi4g09782,1.102002,NA,-0.5708047,NA,-0.06049443,0.9959077,1.178279,NA,NB-ARC domain-containing disease resistance protein
Bradi4g09788,0.2801095,0.7742393,0.1197773,0.8138567,0.3395605,0.9958603,0.1267927,0.9999685,NB-ARC domain-containing disease resistance protein
Bradi4g09794,0.05829322,0.9465377,-0.5347426,0.306139,-0.3246552,0.9958603,0.2163581,0.9999685,NB-ARC domain-containing disease resistance protein
Bradi4g09801,0.06086273,0.928683,-0.05814927,0.8387598,-0.00671636,0.9974277,-0.000700125,0.9999685,NA
Bradi4g09810,0.35334,0.2722836,0.2167137,0.1682773,0.09211774,0.9958603,-0.07969934,0.9999685,ARM repeat superfamily protein
Bradi4g09811,NA,NA,NA,NA,NA,NA,NA,NA,Defensin-like (DEFL) family protein
Bradi4g09812,-0.3937803,0.7281891,-0.5143551,0.4655689,-0.9015697,0.8247741,-0.16928,0.9999685,NA
Bradi4g09813,0.3332526,0.9274734,-0.2257487,0.6983686,0.2411184,0.9958603,-0.293953,0.9999685,NA
Bradi4g09815,-0.3618825,0.9231296,-0.156739,NA,-0.8317837,0.9958603,0.3024607,0.9999685,NA
Bradi4g09817,0.07999221,0.9471095,-0.4503774,0.4141494,-0.1462655,0.9958603,0.1644653,0.9999685,Leucine-rich receptor-like protein kinase family protein
Bradi4g09822,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradi4g09827,NA,NA,-0.06134647,NA,-1.754682,0.9958603,-1.947556,NA,NA
Bradi4g09832,-0.3964014,0.9222935,-0.3619298,NA,-0.605095,0.9958603,1.315432,NA,NA
Bradi4g09840,NA,NA,NA,NA,NA,NA,NA,NA,Ribonuclease H-like superfamily protein
Bradi4g09843,-1.116346,0.5487288,-0.03864339,NA,3.484961,0.9958603,1.780968,NA,NA
Bradi4g09846,-0.000668698,NA,-0.8893301,NA,-1.417774,0.9958603,-0.2511946,NA,NA
Bradi4g09850,-0.0201672,0.9876755,-0.3940679,0.3471857,-0.2935065,0.9958603,0.1423691,0.9999685,modifier of snc1
Bradi4g09860,0.01387548,0.9960055,-0.1896661,0.7334203,0.6255577,0.9429454,-0.5066488,0.8990127,tetratricopeptide repeat (TPR)-containing protein
Bradi4g09863,1.328582,NA,-0.4461168,NA,0.2038882,0.9958603,0.1717532,NA,NA
Bradi4g09866,-0.09868293,0.9466797,0.04010059,0.9368577,0.2275215,0.9958603,-0.1961826,0.9999685,NB-ARC domain-containing disease resistance protein
Bradi4g09869,NA,NA,NA,NA,NA,NA,NA,NA,zinc knuckle (CCHC-type) family protein
Bradi4g09872,0.06652349,0.8999611,0.1533098,0.3764742,-0.04213428,0.9958603,0.1533929,0.9999685,cysteine-rich RLK (RECEPTOR-like protein kinase) 41
Bradi4g09875,1.78195,NA,0.5088332,NA,NA,NA,2.178429,NA,NA
Bradi4g09880,1.130346,NA,-1.869893,NA,-0.3775083,0.9958603,1.660578,NA,NA
Bradi4g09886,-0.9781642,0.273747,-0.2355891,0.625357,-0.07397609,0.9958603,-0.6291056,0.8710799,WRKY DNA-binding protein 33
Bradi4g09892,NA,NA,2.01871,NA,NA,NA,NA,NA,NA
Bradi4g09900,-1.904646,0.347069,-0.4095346,NA,0.2197757,0.9958603,0.1326059,0.9999685,myb domain protein 112
Bradi4g09910,NA,NA,NA,NA,NA,NA,NA,NA,Pectin lyase-like superfamily protein
Bradi4g09920,-0.8519195,0.2709239,0.2087715,0.3830317,-0.09126335,0.9958603,0.01274014,0.9999685,Glycosyl hydrolase superfamily protein
Bradi4g09930,-0.7932461,0.4620499,-0.814587,0.04814015,0.4426834,0.9958603,0.06014397,0.9999685,"Protein of unknown function, DUF538"
Bradi4g09933,-0.1709836,NA,-0.1144133,NA,-0.3703954,0.9958603,-2.108523,NA,NA
Bradi4g09936,-1.127365,0.613989,0.3506388,NA,-0.3819855,0.9958603,-0.12406,0.9999685,NA
Bradi4g09940,0.05718233,0.9095456,0.08993203,0.6831749,0.05188283,0.9958603,-0.129221,0.9995304,"U2 snRNP auxilliary factor, large subunit, splicing factor"
Bradi4g09943,-0.7791709,0.659356,-0.5177888,NA,-0.4898076,0.9958603,0.7305451,0.7226297,NB-ARC domain-containing disease resistance protein
Bradi4g09946,-5.082395,NA,-1.148207,NA,-0.7443292,0.9958603,-1.124941,NA,NA
Bradi4g09948,0.3270642,0.7765216,0.1686188,0.7161801,0.02584695,0.9958603,-0.376081,0.9220054,NA
Bradi4g09957,0.133493,0.7147037,-0.2210575,0.5908084,-0.2399686,0.9958603,0.08781577,0.9999685,NB-ARC domain-containing disease resistance protein
Bradi4g09963,0.126022,0.9685846,0.09045996,0.91585,-0.06997307,0.9958603,0.1082739,0.9999685,NA
Bradi4g09970,NA,NA,-0.1355687,NA,NA,NA,NA,NA,chromatin-remodeling protein 11
Bradi4g09973,-4.733947,NA,-3.029861,NA,-1.224961,0.9958603,0.5271814,NA,NA
Bradi4g09976,0.000328434,0.9998952,-0.126478,0.555561,-0.1569156,0.9958603,0.07181411,0.9999685,NA
Bradi4g09982,-0.0546656,0.9360757,0.06706058,0.8183261,0.02003698,0.9958603,0.08299495,0.9999685,NA
Bradi4g09990,0.150561,0.7281891,-0.2262512,0.4118268,-0.2591807,0.9958603,0.1414358,0.9999685,PAS domain-containing protein tyrosine kinase family protein
Bradi4g09997,0.3845392,0.2009426,0.253032,0.1416012,0.07229358,0.9958603,0.01336818,0.9999685,ribonuclease Ps
Bradi4g10003,-0.01450551,0.9958178,-0.3673561,NA,-0.2062652,0.9958603,0.4688239,NA,NA
Bradi4g10008,1.977935,NA,1.28164,NA,0.2802497,0.9958603,-1.289051,NA,Plant invertase/pectin methylesterase inhibitor superfamily protein
Bradi4g10013,-0.000650302,0.9995827,0.2361103,0.2993135,0.02113824,0.9958603,0.04289686,0.9999685,dgd1 suppressor 1
Bradi4g10017,0.07191349,0.9296234,0.3519733,0.1743095,0.1513359,0.9958603,0.2737364,0.9838229,NB-ARC domain-containing disease resistance protein
Bradi4g10030,-0.3341396,0.3369433,-0.08734046,0.8610265,-0.1271432,0.9958603,0.2760084,0.6911757,NB-ARC domain-containing disease resistance protein
Bradi4g10035,0.7527141,0.6153046,-0.1126046,0.856796,0.2146898,0.9958603,-0.06240115,0.9999685,NA
Bradi4g10040,0.04273726,0.9707723,0.06709682,0.8387598,-0.1427426,0.9958603,0.2605112,0.9999685,NB-ARC domain-containing disease resistance protein
Bradi4g10045,0.01408766,0.9871754,0.1230946,0.6404807,0.06023181,0.9958603,0.3547759,0.7965928,NB-ARC domain-containing disease resistance protein
Bradi4g10051,0.1309755,0.8098677,-0.05805575,0.8515817,0.03679228,0.9958603,0.1626286,0.9999685,NB-ARC domain-containing disease resistance protein
Bradi4g10055,-0.9102977,NA,1.394421,NA,0.1817112,0.9958603,-0.9726214,NA,Disease resistance protein (CC-NBS-LRR class) family
Bradi4g10060,0.2457002,0.6305555,-0.02856829,0.9280304,0.07506758,0.9958603,0.3823095,0.8880759,NB-ARC domain-containing disease resistance protein
Bradi4g10064,-0.7045622,NA,-0.8759863,NA,-0.3170842,0.9958603,0.4574125,0.9999685,NA
Bradi4g10068,0.6885379,0.8207868,-0.01915123,NA,-0.2768948,0.9958603,0.02630021,0.9999685,Late embryogenesis abundant protein (LEA) family protein
Bradi4g10072,-0.5119078,0.8448524,-0.9848247,NA,-0.3875179,0.9958603,0.5016958,NA,NA
