Gene,T1_fc,T1_padj,T2_fc,T2_padj,T3_fc,T3_padj,T4_fc,T4_padj,arabi-defline
Bradi4g03610,-0.029718263,0.954555118,-0.469576552,0.008543526,0.280864128,0.323340989,-0.324098311,0.036073059,Amino acid permease family protein
Bradi4g03620,-0.317004265,0.001071779,-0.009705977,0.950915356,-0.353907128,0.298305713,-0.329556262,4.65E-05,NA
Bradi4g03630,0.431539222,0.869416054,-0.280790745,0.733480241,0.175124479,0.888174025,0.117114984,0.898046697,C2H2 type zinc finger transcription factor family
Bradi4g03640,-0.275013566,0.745313454,-0.137561823,0.667231712,0.079391189,0.902195741,0.106938354,0.67559952,NA
Bradi4g03650,-0.055923342,0.969968144,0.468558124,0.252349829,0.271173034,0.679922305,0.261978755,0.535893064,Leucine-rich repeat protein kinase family protein
Bradi4g03660,0.492065519,0.704339766,0.447352616,0.031044109,-0.04874171,0.967429765,0.795955953,0.000777146,Leucine-rich repeat protein kinase family protein
Bradi4g03665,0.16501334,0.923716615,0.200367949,0.586906482,-0.106427904,0.873496794,0.311188129,0.466255494,Leucine-rich repeat protein kinase family protein
Bradi4g03670,-0.067601055,0.910998528,0.211588601,0.013261188,0.134070226,0.552536669,0.429748277,4.27E-05,galacturonosyltransferase 13
Bradi4g03680,0.124112827,0.708032363,0.346335383,0.001798556,0.196106888,0.225272637,0.579695855,0.000736618,glucuronidase 1
Bradi4g03686,NA,NA,0.388403404,0.559549647,-0.552869571,0.659406926,1.975440258,0.000244721,NA
Bradi4g03690,-0.080696994,0.764364342,0.12781387,0.286645135,-0.018889563,0.967080121,0.27542309,0.000429987,transducin family protein / WD-40 repeat family protein
Bradi4g03700,0.165089824,0.896941868,-0.383953753,0.355108562,0.175739968,0.783126963,-0.138196552,0.710125325,Tetratricopeptide repeat (TPR)-like superfamily protein
Bradi4g03710,NA,NA,1.43633001,0.135201178,0.668615758,0.648155132,NA,NA,D-cysteine desulfhydrase
Bradi4g03713,0.449320376,0.716592987,-0.33710938,0.396103278,-0.049742563,0.958063035,-0.405486786,0.142230468,Protein kinase superfamily protein
Bradi4g03720,-0.273057361,0.678484244,-0.131524806,0.755769285,-0.454299973,0.063475333,0.45490644,0.000598626,actin binding
Bradi4g03730,0.02258815,0.978119585,0.046357585,0.891602884,0.184057899,0.825428698,0.69589194,0.011940684,NA
Bradi4g03736,0.059727682,0.933776949,0.348627393,0.019254017,0.122437868,0.723107342,0.49541571,0.001355405,RNA-binding (RRM/RBD/RNP motifs) family protein
Bradi4g03742,-0.066724824,0.983744286,-0.529715031,0.543614531,-0.557288117,0.529148952,-0.338237619,0.52818815,TPX2 (targeting protein for Xklp2) protein family
Bradi4g03750,-0.160342192,0.594059009,0.078759789,0.611757515,0.041712555,0.869416703,0.23518277,0.011257779,diacylglycerol kinase1
Bradi4g03757,NA,NA,0.149290181,0.934314617,0.358447165,0.79103691,0.049530938,0.937180878,3-ketoacyl-CoA synthase 6
Bradi4g03767,0.560683999,0.758962712,0.118256585,0.879130651,0.182040108,0.849187917,0.210044635,0.625947215,3-ketoacyl-CoA synthase 6
Bradi4g03777,0.010423651,0.988078782,0.154601145,0.494607755,0.339996083,0.092847777,0.399756948,0.031032709,Purple acid phosphatases superfamily protein
Bradi4g03787,0.189842119,0.625219901,-0.032065964,0.883037266,0.043409007,0.886659855,0.003872014,0.982214022,Purple acid phosphatases superfamily protein
Bradi4g03800,0.12382172,0.79877115,-0.054266747,0.79302994,-0.107157876,0.743236042,-0.009880805,0.960981692,NA
Bradi4g03810,-0.137150757,0.753128925,-0.105716795,0.582519312,-0.094953669,0.742283935,-0.1400783,0.357317992,mitochondrial import receptor subunit TOM5 homolog
Bradi4g03820,NA,NA,NA,NA,NA,NA,-2.293716247,0.004268422,Protein of unknown function (DUF1118)
Bradi4g03827,0.246413752,0.716385649,-0.173165304,0.46005371,-0.071600355,0.87546099,-0.110344101,0.468519297,Asparagine synthase family protein
Bradi4g03840,-0.091305729,0.869340436,-0.313194435,0.001058946,-0.303268884,0.04925808,-0.078264521,0.488989394,TBP-associated factor 8
Bradi4g03860,0.059254008,0.897746248,-0.049686128,0.745975663,-0.0027939,0.993663617,0.063332778,0.572827976,phosphoribosylanthranilate isomerase 1
Bradi4g03863,-1.381063767,0.687125044,0.374318571,0.712145736,1.784553469,0.073299369,1.593992828,0.033864254,NA
Bradi4g03864,0.019469482,0.995532597,-0.283172553,0.802659373,NA,NA,1.170441796,0.203218198,ROTUNDIFOLIA like 8
Bradi4g03867,-0.050703449,0.895928228,-0.170836916,0.059178665,-0.172598123,0.594836096,0.100847481,0.471995729,SCARECROW-like 14
Bradi4g03905,0.135598866,0.953751704,0.386096619,0.664633237,-0.397971919,0.736715661,0.002336955,0.997091348,NA
Bradi4g03920,-0.246579052,0.51958538,0.096679099,0.591348336,0.06019676,0.852155188,-0.009593656,0.948402442,F-box/RNI-like/FBD-like domains-containing protein
Bradi4g03924,0.936274114,0.776521326,-0.065026757,0.947512837,-0.311040266,0.813842909,0.681296164,0.221673364,NA
Bradi4g03928,0.019789111,0.990120886,1.760912619,0.000440076,1.249372102,0.0007727,NA,NA,NA
Bradi4g03932,0.065521215,0.990058083,-0.410313138,0.521631205,-0.508499536,0.530638917,-0.364874948,0.29623465,NA
Bradi4g03940,0.095117268,0.656272782,-0.038366907,0.714735002,0.068195894,0.762853908,-0.049894574,0.477250652,SC35-like splicing factor 30
Bradi4g03950,-2.417411091,0.134717528,-1.196011502,0.040343775,0.232466799,0.405944719,-1.217918056,3.14E-09,NA
Bradi4g03970,0.514342323,0.839020578,-0.146825743,0.898698463,-0.434192594,0.725567311,0.575735651,0.389189637,myb-like HTH transcriptional regulator family protein
Bradi4g03980,-0.102628153,0.874328712,0.173086363,0.18824222,0.128889498,0.626735232,0.14534628,0.09460168,Tetratricopeptide repeat (TPR)-like superfamily protein
Bradi4g03983,0.170576687,0.877611857,-0.034575599,0.941628032,0.208925022,0.802842497,-0.204366686,0.530675819,NA
Bradi4g03990,-0.479701641,0.691934916,0.078882527,0.887641346,-0.858430254,0.041874975,0.417422414,0.462486996,NA
Bradi4g04000,-0.610138241,0.21048983,-0.223653912,0.589998417,-0.622953821,0.234493376,0.697232183,0.316177774,NA
Bradi4g04020,1.097831807,0.574997036,0.638152938,0.508597411,0.920451148,0.52554436,0.218091843,0.818595193,NA
Bradi4g04030,-0.08719928,0.754841761,0.138248071,0.207242058,0.486768289,0.019492441,0.387802313,4.69E-05,Major facilitator superfamily protein
Bradi4g04040,0.061085559,0.906651768,0.04758856,0.733458659,0.011456283,0.965138799,0.017026539,0.888939854,diaminopimelate epimerase family protein
Bradi4g04050,-0.468494286,0.015234588,-0.049951041,0.90447593,-0.54299666,1.69E-09,-0.270458815,0.046432674,myb domain protein 59
Bradi4g04060,0.095047345,0.907202073,-0.164101957,0.680792666,-0.560324239,0.000909399,0.699776167,0.047372242,Leucine-rich repeat transmembrane protein kinase protein
Bradi4g04066,-0.573558754,0.335362267,0.394444489,0.204682741,0.04541044,0.950497565,0.343570995,0.121139464,NA
Bradi4g04073,-0.114073102,0.94992568,-0.047832432,0.885984455,-0.054278859,0.937665118,-0.072725916,0.77695565,NA
Bradi4g04077,0.9512527,0.117733258,-1.336982351,3.99E-13,-0.646864442,0.320939464,-1.108181868,0.001973495,Leucine-rich repeat transmembrane protein kinase protein
Bradi4g04109,0.160747552,0.86376935,-1.136747081,1.38E-05,-0.419202977,0.259959624,-0.325356658,0.019427275,Leucine-rich repeat transmembrane protein kinase protein
Bradi4g04113,0.087912036,0.947698089,-0.540930791,0.243978112,0.358355586,0.39442029,0.026138393,0.963895732,Leucine-rich repeat transmembrane protein kinase protein
Bradi4g04120,0.093163238,0.697113395,-0.194839944,0.021717108,-0.04052878,0.957031022,-0.444067436,8.46E-13,Ribosomal protein L2 family
Bradi4g04126,-1.224139087,0.378090396,-0.871919691,0.161520716,-0.86736816,0.494322099,0.277630566,0.621328497,Leucine-rich repeat transmembrane protein kinase protein
Bradi4g04132,-0.175488406,0.903697747,-0.12537266,0.734837887,-0.411107553,0.354962153,-0.027491488,0.926190587,NA
Bradi4g04140,NA,NA,-0.747595063,0.320654886,-0.817027701,0.294842061,0.498090858,0.142135213,Uncharacterised protein family (UPF0497)
Bradi4g04180,-0.058105419,0.922540228,-0.421009716,0.052298703,-0.234790904,0.614472395,-0.3365425,0.005568468,Pathogenesis-related thaumatin superfamily protein
Bradi4g04190,0.276075705,0.209529696,0.15914551,0.252769332,0.323406108,0.732237602,0.173056774,0.078057164,NA
Bradi4g04200,-0.104448531,0.562668925,-0.480990448,3.69E-05,-0.049707976,0.96631382,-0.395482297,0.004044857,NA
Bradi4g04210,0.278977072,0.004477341,-0.024089886,0.918804516,0.444026807,0.677017079,-0.478067822,0.000194245,NA
Bradi4g04220,-0.029290582,0.954025342,-0.332150755,2.68E-08,-0.341908686,0.120928966,-0.239175028,0.121121122,heat shock cognate protein 70-1
Bradi4g04224,0.112540813,0.754412604,-0.126456961,0.401964079,-0.080518247,0.729498129,0.128259333,0.25457344,NA
Bradi4g04228,-0.234769961,0.44946058,-0.128512145,0.352085554,-0.211085038,0.422951689,0.053065222,0.650503758,NA
Bradi4g04232,0.07161969,0.979522992,0.436484069,0.62497776,-0.049574787,0.969370382,0.734774051,0.100688548,NA
Bradi4g04240,-0.006175239,0.991025683,-0.180997632,0.040349829,-0.05546748,0.80376888,-0.090107913,0.304790681,NA
Bradi4g04244,0.075923094,0.954109982,0.110343163,0.838192704,-0.241417173,0.746537681,0.19384404,0.473253932,NA
Bradi4g04246,-0.362616986,0.662354827,0.108876468,0.845295312,-0.388710167,0.476217023,0.22393225,0.392202415,NA
Bradi4g04251,-0.07696833,0.973640688,0.417183537,0.436880168,-0.142747962,0.887668278,0.250416993,0.546283405,NA
Bradi4g04256,0.002265054,0.999127216,-0.283520305,0.273545893,-0.007783741,0.992668234,-0.155149613,0.601397984,NA
Bradi4g04260,0.132147924,0.913968702,-0.193107058,0.333119419,-0.138096193,0.867150624,0.303669033,0.058139337,OBF-binding protein 3
Bradi4g04270,0.045467554,0.925160011,-0.101966661,0.412499318,-0.200137596,0.244616102,-0.182678936,0.014539909,plant U-box 13
Bradi4g04280,-0.567839603,0.651104756,0.089971483,0.934826775,0.433069351,0.861449675,-0.129343748,0.867163753,Protein of unknown function (DUF3741)
Bradi4g04290,0.034572007,0.930057474,-0.12744272,0.287732917,0.056756228,0.94283975,-0.228761311,0.000940873,Tim10/DDP family zinc finger protein
Bradi4g04300,0.177989716,0.734285535,-0.366126464,0.208340437,-0.16598685,0.802842497,-0.000677503,0.998744432,NA
Bradi4g04310,0.135517623,0.825767889,-0.307634429,0.559567633,-0.157709425,0.839913858,0.211808528,0.589827607,Major facilitator superfamily protein
Bradi4g04327,-0.096047526,0.88639614,0.016512208,0.946864393,-0.134714983,0.834409775,-0.009036569,0.966368855,GDSL-like Lipase/Acylhydrolase superfamily protein
Bradi4g04344,NA,NA,0.423020956,NA,NA,NA,-0.002649489,0.997588273,NA
Bradi4g04347,0.075604608,0.950913037,0.324716656,0.419839342,-0.294473579,0.751379359,-0.39263327,0.139898457,wall-associated kinase 2
Bradi4g04360,0.133095257,0.76653542,0.219642598,0.247526074,0.27548233,0.024273106,0.007835471,0.946697346,NA
Bradi4g04370,-0.089290226,0.849786816,-0.266872128,0.005558934,-0.018633225,0.968439234,-0.173142379,0.113214379,NA
Bradi4g04380,0.034966827,0.963846488,0.144931771,0.178953939,-0.001931127,0.997515187,-0.003812594,0.986362355,heat stable protein 1
Bradi4g04390,0.080626119,0.753704719,0.149433725,0.042589261,0.141815926,0.674921171,0.192530963,0.216214064,ATP-citrate lyase A-3
Bradi4g04400,0.075453543,0.820823452,0.097784527,0.560601009,0.000791144,0.997515187,-0.147198335,0.025417219,modifier of snc1
Bradi4g04406,-0.010018774,0.991581736,0.031646861,0.892016218,0.020897222,0.962656329,0.001261928,0.991557339,NA
Bradi4g04420,-0.172052277,0.350639005,0.194819298,0.175334822,0.434847765,0.089560214,0.425022553,0.013628765,HCO3- transporter family
Bradi4g04426,-1.574605226,0.317429711,NA,NA,NA,NA,0.43927656,0.636999103,NA
Bradi4g04430,0.634696195,0.786643865,0.213023294,0.808928887,0.429296361,0.755356501,-0.107415173,0.914241572,Galactosyltransferase family protein
Bradi4g04440,0.041246673,0.937234908,-0.096791285,0.534517116,0.214275537,0.667646438,0.254688763,0.06573116,tetratricopeptide repeat (TPR)-containing protein
Bradi4g04460,0.062650953,0.896987894,0.024506471,0.893555359,0.199564633,0.628146529,0.089174962,0.333172237,genomes uncoupled 1
Bradi4g04470,0.072727581,0.792910607,0.048463551,0.728514579,-0.007145162,0.981008422,-0.035394799,0.727478142,PAS domain-containing protein tyrosine kinase family protein
Bradi4g04473,-0.121812595,0.93120648,-0.501808441,0.11464325,-0.126918934,0.854796318,-0.120276674,0.659905768,NA
Bradi4g04477,NA,NA,NA,NA,NA,NA,-0.30046982,0.410880081,serine carboxypeptidase-like 17
Bradi4g04491,-0.408365537,0.713474363,0.26582522,0.747366447,-0.167689835,0.891791471,0.273432937,0.799549793,serine carboxypeptidase-like 3
Bradi4g04495,NA,NA,NA,NA,NA,NA,-2.69174656,0.00342485,arginine/serine-rich zinc knuckle-containing protein 33
Bradi4g04497,-0.619285123,0.701798174,0.135180457,0.859315054,-0.739558603,0.283134003,-1.974003831,6.13E-14,NA
Bradi4g04540,-0.082621044,0.839566205,-0.065295914,0.715813342,0.142602348,0.325955842,-0.01721524,0.910386622,prefoldin 3
Bradi4g04550,NA,NA,NA,NA,NA,NA,-0.023313799,0.984253861,glycerol-3-phosphate acyltransferase 2
Bradi4g04560,-0.085862698,0.934415209,-0.140094274,0.643743284,-0.142086538,0.887965149,-0.294801184,0.096707641,Translation elongation  factor EF1B/ribosomal protein S6 family protein
Bradi4g04567,0.093929946,0.839777288,-0.052799479,0.744711442,0.076137376,0.848572241,0.123694332,0.516926315,NA
Bradi4g04580,0.150462061,0.713474363,0.11526388,0.483768818,0.33222503,0.087858169,0.034445437,0.850275078,Metallopeptidase M24 family protein
Bradi4g04590,-0.479028139,0.574577729,0.229457829,0.538531516,0.338036235,0.471104385,0.035789632,0.924187011,"Protein of unknown function, DUF538"
Bradi4g04611,-0.530933721,0.859504424,0.023665752,0.981166708,0.148235812,0.902072176,0.125786186,0.805587763,protein affected trafficking 2
Bradi4g04627,NA,NA,NA,NA,-0.256551501,0.875489745,NA,NA,myb domain protein 112
Bradi4g04640,0.262029399,0.87272878,-0.309805008,0.476494968,-0.322044595,0.772483512,-0.110940606,0.811625224,Photosystem II reaction center PsbP family protein
Bradi4g04650,0.100120822,0.675423285,0.190494781,0.14099098,0.058757567,0.8425212,0.105954219,0.156015198,zinc knuckle (CCHC-type) family protein
Bradi4g04655,-0.210888967,0.812652553,0.110923838,0.799784259,-0.059077345,0.94467213,0.545150702,0.008322895,HOPZ-ACTIVATED RESISTANCE 1
Bradi4g04656,0.044523967,0.951241907,0.152262085,0.393388216,-0.050475702,0.869614817,-0.17160386,0.427436997,NA
Bradi4g04657,0.312397422,0.635481524,0.280834445,0.148425817,0.087201447,0.894079939,0.599658075,1.22E-06,NB-ARC domain-containing disease resistance protein
Bradi4g04670,-0.429517533,0.572133776,0.27250824,0.37141586,0.005522648,0.992704211,0.140981582,0.510888018,iron-regulated protein 3
Bradi4g04680,NA,NA,0.40334648,0.644361768,-1.304291688,0.331082048,-0.459207226,0.552550627,Plant invertase/pectin methylesterase inhibitor superfamily protein
Bradi4g04700,0.079298167,0.812652553,-0.07205649,0.604371031,-0.254032385,0.137164069,-0.201006965,0.040754871,HIT zinc finger ;PAPA-1-like conserved region
Bradi4g04710,-0.087838907,0.854418081,0.094610378,0.465608364,0.003728248,0.994615797,0.202578104,0.000803737,Cytochrome c oxidase subunit Vc family protein
Bradi4g04720,-0.036538455,0.88740967,-0.013624731,0.922133831,-0.038197475,0.950860509,0.211254138,0.109119524,basic region/leucine zipper motif 53
Bradi4g04725,-1.228768744,0.716592987,NA,NA,NA,NA,0.487761784,0.471087852,NA
Bradi4g04730,0.134414611,0.666854614,0.069001471,0.652722909,0.255180942,0.634431655,-0.079203894,0.444192906,Minichromosome maintenance (MCM2/3/5) family protein
Bradi4g04740,-0.149830654,0.932656044,-0.004616659,0.994646554,0.205486048,0.781609656,-0.015070493,0.978336211,RNI-like superfamily protein
Bradi4g04755,0.120842594,0.884759465,-0.115726085,0.726779065,0.123268211,0.810942572,0.518842777,0.007718885,RNI-like superfamily protein
Bradi4g04800,-0.268544346,0.321324589,-0.265193639,0.036918419,-0.112819268,0.831566942,-0.646222465,0.009188848,NA
Bradi4g04810,-0.284422607,0.67513037,0.035600468,0.924213504,-0.318756157,0.374065763,0.220583702,0.275099175,Pseudouridine synthase family protein
Bradi4g04820,-0.009148334,0.990399276,-0.083263987,0.558978145,0.277080482,0.52728851,-0.298188842,0.159593973,RNA polymerases M/15 Kd subunit
Bradi4g04830,-0.176497301,0.562360489,-0.14363336,0.297791793,-0.252324889,0.089529807,-0.136311553,0.18795356,secretion-associated RAS super family 2
Bradi4g04835,NA,NA,0.16673881,0.857445848,0.044650766,0.985048818,1.565583893,0.009115805,NA
Bradi4g04840,0.402292788,0.616003424,0.268351871,0.412051789,0.051933748,0.936875696,-0.046524356,0.91433922,pentatricopeptide (PPR) domain protein 40
Bradi4g04846,-0.282894391,0.846219253,0.174735582,0.682410918,-0.180054726,0.849872137,1.024244949,0.000869502,NA
Bradi4g04848,-0.215929325,0.873736545,-0.385106312,0.332821349,-0.128860103,0.863332365,-0.099846366,0.828814437,NA
Bradi4g04850,-0.07521048,0.835004425,-0.153152341,0.122224175,-0.330242918,0.005921705,-0.112772432,0.359770681,Late embryogenesis abundant protein (LEA) family protein
Bradi4g04860,-0.021383092,0.988767701,0.172715686,0.779006948,0.193513921,0.724028819,-0.031173914,0.923892857,Protein of unknown function (DUF1645)
Bradi4g04870,0.043914054,0.91818557,0.252629156,0.117957026,0.127509723,0.476089758,0.252637702,0.000286512,CTP synthase family protein
Bradi4g04880,-0.601589137,0.471345917,0.336626971,0.393782499,-1.0453108,0.040837075,-1.940923552,2.88E-05,Calmodulin-binding protein
Bradi4g04890,0.216035284,0.645164873,-0.190423396,0.36387692,0.238488281,0.501903546,0.128002325,0.477759345,Plant protein of unknown function (DUF247)
Bradi4g04900,-0.033834634,0.962924487,-0.210626356,0.306904603,0.068445775,0.843625502,-0.069522064,0.842390176,NA
Bradi4g04911,-0.206011952,0.866990395,0.660153361,0.006746704,-0.570523763,0.181497199,-1.02328898,0.000204982,Calmodulin-binding protein
Bradi4g04921,1.067477657,0.307476427,0.067892898,0.925969589,0.413757542,0.472981038,-1.144260316,0.014915843,NA
Bradi4g04931,NA,NA,NA,NA,NA,NA,0.45551116,0.594297691,"cytochrome P450, family 87, subfamily A, polypeptide 2"
